Lon,Lat,RP50,RP100,Dur_hist,Dur_RP50,Dur_RP100,ST_A_perc,ST_B_perc,ST_C_perc,ST_D_perc
-6.0667,36.1485,1.93795677113836,1.97901200755118,6.51117777777778,6.73660205405376,6.7804480210058,0,98.6666666666667,1.33333333333333,0
-6.0883,36.1662,2.00815707272348,2.05136611945339,6.48393333333333,6.71000325849477,6.75234763089888,0,98.6666666666667,1.33333333333333,0
-6.1184,36.2233,2.13909456563785,2.1882927548859,6.50620614035088,6.64077636682018,6.64379930382356,0,100,0,0
-6.1279,36.2324,2.13575538302704,2.18458490815168,6.50439393939394,6.6393290224708,6.6418283329656,0,100,0,0
-6.0909,36.1536,2.01049364674231,2.05297727476476,6.487,6.68850885943828,6.72613564736224,0,98.6666666666667,1.33333333333333,0
-6.1023,36.1647,2.01134992055642,2.05590710531813,6.4780701754386,6.73074033888101,6.77974738453996,0,98.6842105263158,1.31578947368421,0
-6.1205,36.2122,2.08350091198095,2.12669712072462,6.4926,6.70647593258865,6.7474895401866,0,100,0,0
-6.1127,36.1767,2.01642849560644,2.0615497680986,6.48371111111111,6.7065462270112,6.74993821611431,0,98.6666666666667,1.33333333333333,0
-6.144,36.2377,2.13618016564692,2.18499459432913,6.51114718614719,6.68518014116041,6.69713805325414,0,100,0,0
-6.1544,36.2493,2.15326378632878,2.20150300630225,6.51097777777778,6.66423397612484,6.67288064291831,0,100,0,0
-6.162,36.2624,2.16677849772094,2.21526257147545,6.50568888888889,6.6423562567399,6.64654134260567,0,100,0,0
-6.1321,36.2095,2.08682883317607,2.13000905488881,6.49184444444444,6.68961017797785,6.71638551626102,0,100,0,0
-6.1249,36.1869,2.08107925724921,2.12310955192004,6.48947368421053,6.71008919813278,6.7479295773085,0,98.6842105263158,1.31578947368421,0
-6.1356,36.1972,2.08621952013839,2.12908214710825,6.49755555555556,6.70502475800889,6.74560214837013,0,98.6666666666667,1.33333333333333,0
-6.179,36.2643,2.16121859762914,2.20795419330127,6.50594298245614,6.65137807448823,6.65809459676958,0,100,0,0
-6.1974,36.2652,2.16712082879213,2.21235574596814,6.47164444444445,6.65425093456629,6.67033833931918,0,100,0,0
-6.2215,36.2996,2.20909254181302,2.2557253527472,6.47833333333333,6.58863844342722,6.59091083116065,0,100,0,0
-6.2672,36.3647,2.22471069758434,2.2689258734788,6.46557777777778,6.66411357215661,6.7019566955557,0,100,0,0
-6.2769,36.3767,2.21895404305516,2.26221021538519,6.4634,6.63160109601436,6.66366208961125,0,100,0,0
-6.2852,36.3893,2.22953223342642,2.27256308397135,6.45916666666667,6.63029540056275,6.66279773747968,0,100,0,0
-6.2142,36.2638,2.17187714453375,2.21764986325766,6.47188888888889,6.64506593207216,6.65849331429561,0,100,0,0
-6.2232,36.2779,2.19061378225974,2.23624499157918,6.47995555555556,6.65992693089546,6.67871110778839,0,100,0,0
-6.229,36.2905,2.20789473418146,2.25373790937831,6.48282222222222,6.63591754354145,6.64858376252739,0,100,0,0
-6.2359,36.3026,2.21025256096166,2.25682823147735,6.48135555555556,6.64298581567779,6.66066557588462,0,100,0,0
-6.2432,36.3153,2.20239387113467,2.24802375741738,6.4772,6.65324016411829,6.68679537100059,0,100,0,0
-6.2504,36.3296,2.22897222401802,2.27518877505393,6.47795555555556,6.64546269032584,6.67739140721628,0,100,0,0
-6.2595,36.3415,2.21904500977414,2.26356287796097,6.47231111111111,6.65842440905672,6.69389966691842,0,100,0,0
